tenure_months,monthly_charges,total_charges,num_users,num_support_tickets,last_login_days_ago,feature_adoption_pct,plan_type,payment_method,churned,revenue_per_user,support_intensity,engagement_score,ltv_proxy,at_risk_flag
0.5248375365761802,-1.2044788307037206,-0.54009260633652,-1.6333267286629733,1.3479506270079762,0.1697510479764566,0.324507889349938,2,3,0,0.7783070793421402,-0.11265621331257626,0.10138017477899784,-1.1050678253667419,-0.4612040679955869
1.2936829508659577,1.387456967271175,2.570020121733515,1.0707387829996846,1.3479506270079762,0.05373748320304453,0.27728232982659046,0,2,0,-0.30757501367541656,-0.23057245607975485,0.15220925052644213,1.722269827320973,-0.4612040679955869
-0.06658201287749484,0.730667018303208,0.5388601482477107,0.9284195455437553,2.0382869104290435,1.6005850135152053,0.6223921878818215,2,2,1,-0.3692972609228898,0.2078340875418064,-0.7213286905976694,1.0861561258572874,-0.4612040679955869
-0.8945693821126399,1.5190169419071626,-0.1261951044816236,1.640015732823402,0.6576143435869087,0.015066294945240505,0.23005677030324323,2,3,0,-0.3634501280653231,0.3079873065588011,0.14748742381766258,1.6653841082820005,-0.4612040679955869
0.7614053563576502,0.36000170447383195,0.8354413836662178,-0.9928901601112912,-0.7230582232552261,1.3298866957105773,-0.13684949983968633,0,3,0,0.292145967374459,-0.48413360748470174,-1.0493567696016681,0.43886420431093154,-0.4612040679955869
-1.3085630667302124,-0.09061722769423874,-0.9612937754581848,-0.565932447743503,-0.7230582232552261,-0.4103167758906037,0.4916137153556285,2,0,0,-0.17305685963806308,-0.0592411631701792,0.6330023112850545,-0.280943228919294,-0.4612040679955869
-0.5397176524404349,-1.5257734983233768,-0.9977975528743592,1.2842176391835787,-0.7230582232552261,0.5951341188123008,0.7822325431916123,0,3,0,-0.6645575348461725,-0.37487555037525305,0.11082382819655621,-1.4144668716945417,-0.4612040679955869
0.5248375365761802,0.5971257419689222,0.8418183588944564,-1.2063690162951852,2.0382869104290435,1.6779273900308134,-0.9396840117365916,2,3,1,0.7638538215654687,0.007527649507817234,-1.8517895555818138,0.6963432733890037,2.1682375967455014
1.6485346805381627,0.2868631472296705,1.6056154077519065,-0.21013435410367967,2.728623193850111,1.2912155074527731,-0.002438291965543745,2,3,1,-0.21308619193075617,-0.1045081548162784,-0.9290890657839447,0.48604968871887855,-0.4612040679955869
-0.6580015623311699,1.7022989130173867,0.15876388239446748,-1.491007491207044,-0.7230582232552261,0.20842223623426062,-0.13684949983968633,2,2,0,3.0552796765528676,-0.3530239389533633,-0.24386868398643016,1.6646728559299167,-0.4612040679955869
-0.42143374254969984,-0.9032515884563163,-0.7464263276373736,-0.9928901601112912,-0.03272193983415867,0.6724764953279089,-1.5790454329757557,0,0,1,-0.22950839810690238,-0.192778788526172,-1.5695909711041993,-0.9215298510543342,2.1682375967455014
-1.13113720189411,0.1082992953387387,-0.777999710656372,-1.2063690162951852,-1.4133945066762934,-1.4544388588513124,1.1636697547263408,0,2,0,0.49470911793979894,-0.5933916645941504,1.8454007573921283,0.07254553658246395,-0.4612040679955869
-1.13113720189411,0.5253671575029525,-0.648968086320389,-1.1352093975672206,-1.4133945066762934,-0.44898796414840775,-0.412937386283871,3,2,0,0.5787795373814953,-0.5933916645941504,0.038329900491184295,0.6332160043079809,-0.4612040679955869
-0.36229178760433234,0.5032798837067551,-0.05585961891053792,0.07450412080817906,1.3479506270079762,-0.7970286584686439,-1.466430637189312,1,1,0,-0.2501394862083307,0.1757850574563682,-0.43663031550952497,0.4735374164268351,-0.4612040679955869
1.3528249058113253,0.2143027908702262,1.2678781435634001,-1.6333267286629733,-0.03272193983415867,-0.06227608157036754,-0.13684949983968633,2,0,0,3.1218232394055327,-0.41534149745282667,-0.049440525389649104,0.395007807288144,-0.4612040679955869
0.3474116717400777,0.9623868048624746,0.701864329802554,-0.6370920664714678,-0.7230582232552261,1.4459002604839892,-1.1612808679615292,2,0,1,0.16672191474733764,-0.463463164247779,-1.8376240754554767,0.7220150810270207,2.1682375967455014
0.5839794915215477,-1.0218136072038615,-0.3161432718165843,0.4303022144480025,-0.03272193983415867,-0.10094726982817157,0.7132105715805664,3,2,0,-0.5614884276808542,-0.3588865664080167,0.5632859287024949,-0.84337094513582,-0.4612040679955869
-0.36229178760433234,0.7844088632013898,0.25350993278173245,-1.3486882537511145,-1.4133945066762934,0.1697510479764566,0.2554859177388916,2,3,0,1.3236196723106775,-0.5933916645941504,0.05388415317892713,1.1187908465621363,-0.4612040679955869
-1.60427284145705,0.41705085843259615,-1.1205950825229365,-0.28129397283164437,-1.4133945066762934,-1.2610829175622922,-0.7834763917747503,2,2,0,-0.16020713977865125,-0.5933916645941504,0.36663573400746385,-0.14272066293523814,-0.4612040679955869
-0.48057569749506734,1.37573105332911,0.25154380173761753,0.07450412080817906,-0.03272193983415867,0.015066294945240505,1.5632706430008185,2,1,0,-0.09001748169826188,-0.17536083739278163,1.0649105778821906,1.3901238638566824,-0.4612040679955869
1.3528249058113253,1.2061485885141185,1.9525129397893073,-0.4236132102875737,-0.03272193983415867,1.1752019426793612,-0.7108216848157541,0,0,0,0.09241467904868071,-0.41534149745282667,-1.3332218811529692,1.0560938238131956,-0.4612040679955869
-1.6634147964024175,-0.6396305317509188,-1.2126179381473607,0.21682335826410842,-1.4133945066762934,1.2912155074527731,0.1973621521716951,0,3,1,-0.4786165422068949,-0.5933916645941504,-0.791600582204792,-1.1054653440047248,-0.4612040679955869
-0.36229178760433234,-0.7746134556244327,-0.61528416810878,-1.2063690162951852,-0.03272193983415867,1.6005850135152053,1.0474222235919473,1,0,0,0.00858302487862528,-0.2088033035688911,-0.4288531891656539,-0.6932568181626023,-0.4612040679955869
0.8205473113030177,1.67261793426857,2.122507771881061,-0.7794113039273971,-0.7230582232552261,0.28576461274986864,0.0556854736016528,0,2,0,0.5210874806791076,-0.48656156430935615,-0.16693068408456077,1.8748494829921,-0.4612040679955869
-0.007440057932127332,0.09624958890123207,-0.0002841672187606026,-0.06781511664775029,0.6576143435869087,0.6724764953279089,1.5995979964803166,3,0,0,-0.29232556728274983,-0.12816380851520773,0.6177258131095931,0.07804818602702575,-0.4612040679955869
0.4656955816308127,1.4116180549072246,1.3097091305280684,1.640015732823402,1.3479506270079762,-1.6864659883981366,1.1963643728578892,0,0,0,-0.3743113166342421,-0.10032966327971543,2.0345515802555685,1.3923993647783197,-0.4612040679955869
-1.6634147964024175,-1.1644056547202537,-1.2293620477832583,1.3553772579115433,1.3479506270079762,-0.21696083460158364,1.4615540532582243,2,0,1,-0.626247352775375,5.816414352493504,1.1615691481560193,-1.3964925345719317,-0.4612040679955869
-0.5397176524404349,0.49713553563849383,-0.07551601994921724,0.8572599268157906,-0.03272193983415867,-0.874371034984252,-0.43110106302361995,2,2,0,-0.3902242346535821,-0.15635943615635575,0.33136091094776204,0.7714497603396039,-0.4612040679955869
0.1699858069039752,1.0766315903374648,0.6543992109901856,0.07450412080817906,1.3479506270079762,0.5177917422966928,0.17556574008399625,3,3,0,-0.14491156314334472,-0.02782054543935734,-0.2510903013057393,0.8940587706084394,-0.4612040679955869
-1.0719952469487424,1.5537706697512312,-0.3862657908943434,0.4303022144480025,1.3479506270079762,0.904503624874733,1.1818334314660899,2,0,0,-0.16264775497349854,0.8857943393491545,0.16359718552996771,1.4802905251413974,-0.4612040679955869
1.6485346805381627,-0.5626373019419759,0.34110789317358575,0.5014618331759672,-0.03272193983415867,-0.44898796414840775,1.3997975523430777,2,0,0,-0.4976834735526674,-0.43043049466819305,1.2857254151456785,-0.6314879665040929,-0.4612040679955869
-0.48057569749506734,0.7821731531138165,-0.017655664632296463,1.1418984017276492,-0.03272193983415867,1.0978595661637531,1.54147423091312,2,0,0,-0.3890777304950795,-0.17536083739278163,0.2721991998318844,0.7798298344148439,-0.4612040679955869
0.8205473113030177,0.1363150555395694,0.6487481501684533,-1.6333267286629733,-1.4133945066762934,-0.7196862819530359,1.3162446393402325,2,2,0,2.9930046000497543,-0.5933916645941504,1.4226583897002691,0.16716786995534746,-0.4612040679955869
-0.30314983265896484,-1.5226049574751266,-0.9947166488902155,0.0033445020802143825,1.3479506270079762,0.3631069892654767,0.8040289552793113,2,0,0,-0.6177468519816985,0.14620133737750213,0.29247527922840605,-1.5064930238393999,-0.4612040679955869
1.1162570860298553,0.6608126420842401,1.2232956904492571,1.3553772579115433,0.6576143435869087,-1.6091236118825285,-1.633536463195003,0,3,0,-0.425256657230114,-0.30495039382520595,0.03166379219643752,0.5443393992475385,-0.4612040679955869
-0.18486592276822983,0.6611441439248111,0.19961011093967515,-1.6333267286629733,-0.03272193983415867,0.865832436616929,-0.6309015071608588,2,3,0,3.8599071812501604,-0.25000919939302607,-1.0560228778964151,0.6786035155199485,-0.4612040679955869
1.7076766354835302,1.4955265672973848,2.5971442317973366,1.213058020455614,0.6576143435869087,1.020517189648145,-1.273895663747973,0,1,1,-0.31482918747170174,-0.3530239389533633,-1.60958762087268,1.305417225854557,2.1682375967455014
0.7022634014122827,-0.0076569647550145045,0.4050069828175796,-1.704486347390938,0.6576143435869087,0.943174813132537,-1.183077280049228,3,0,1,4.498441922505248,-0.2579948381186336,-1.491541953153206,-0.025143011034170052,2.1682375967455014
-0.12572396782286233,-0.9341506437356036,-0.6742364422507863,0.7861003080878258,-0.03272193983415867,1.6779273900308134,-0.7144544201637041,3,3,0,-0.5726954887512945,-0.26184997405513377,-1.6968025377289504,-0.9867772305296685,-0.4612040679955869
-0.8354274271672724,-1.5783358134167356,-1.1040393923680185,-0.9217305413833264,2.728623193850111,-0.7196862819530359,-1.4591651664934124,0,0,1,-0.5254365246533981,1.1033216928702287,-0.4871816367446883,-1.5525885685915144,-0.4612040679955869
-0.8945693821126399,-0.2909908169567038,-0.7213345409061336,-1.1352093975672206,-0.7230582232552261,0.05373748320304453,-0.8779275108214449,0,3,1,0.1742462230676738,-0.29293200754316656,-0.6427241636221134,-0.2741235970916945,2.1682375967455014
0.9979731761391202,-0.6855242633072057,0.13596377087798414,0.7861003080878258,-0.03272193983415867,-0.21696083460158364,1.5850670550885178,2,3,0,-0.539397413030543,-0.39308522656016115,1.246562028914041,-0.5286199355853692,-0.4612040679955869
1.2345409959205902,0.9074345927789517,2.0066096455993607,1.1418984017276492,-0.03272193983415867,1.4845714487417934,-0.6417997132047081,3,3,0,-0.374298842366989,-0.4084934141012373,-1.5079294693777916,1.2299116693315542,-0.4612040679955869
0.8205473113030177,-0.5039152200900968,0.08621256341228978,0.21682335826410842,-0.03272193983415867,-0.7196862819530359,-1.1649136033094791,0,2,0,-0.45542634169947976,-0.3797314640245619,-0.28469859729175445,-0.4846559851900545,-0.4612040679955869
1.4711088157020602,1.5595835159789215,3.1205837073437546,0.9284195455437553,0.6576143435869087,-1.4931100471091163,0.7604361311039136,0,3,0,-0.2639750833962555,-0.33585481569330716,1.5956994508514046,2.03267370688643,-0.4612040679955869
1.2936829508659577,1.6055157942608562,2.3393029219749337,0.5726214519039319,-0.03272193983415867,-0.874371034984252,1.1418733426386423,3,0,0,-0.18855631504942844,-0.4119820603369526,1.4137702453072736,1.4952849806596118,-0.4612040679955869
